,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Holding_Policy_Duration,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,Age,City_Code_C10-C18,City_Code_C19-C27,City_Code_C28-C36,Holding_Policy_Type_2.0,Holding_Policy_Type_3.0,Holding_Policy_Type_4.0,Reco_Policy_Cat_12-15,Reco_Policy_Cat_16-22,Reco_Policy_Cat_6-11
191,0,1,0,15,5400.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,1,0,1,0,0
192,1,0,1,8,9828.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,1,0,0,1,0,0,1,0
193,1,1,0,15,8960.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,1,0,0
194,0,1,0,1,8844.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,1,0
195,0,1,0,4,13340.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1,0,0,0,0,0,0,1,0
196,1,1,0,15,12940.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0,0,0,0,1,0,0,0,0
197,1,0,1,15,31257.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,1,0,0,1,0
198,0,1,0,2,6340.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,0,1
199,1,1,0,2,13580.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,1,0,0,0
200,1,1,0,14,12438.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,1,0,0,1,0
201,1,1,0,15,10128.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
202,1,1,0,3,9456.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0,1,0,0,1,0,0,1,0
203,1,1,0,15,11844.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,1,0
204,0,1,0,15,9030.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0
205,1,0,1,15,21296.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.5,0,0,0,0,1,0,0,1,0
206,0,1,0,3,9562.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,0,0,0,1,0
207,1,0,1,7,24813.6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0,0,0,0,1,0,0,1,0
208,0,1,0,15,10416.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1,0,0,0,1,0,0,1,0
209,1,0,1,2,27504.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.5,0,1,0,1,0,0,0,0,0
210,1,1,0,10,13904.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0,0,0,0,0,1,0
211,0,1,0,15,13800.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,1,0
212,0,1,0,15,11574.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0,1,0,0,1,0,0,1,0
213,1,1,0,5,21046.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0,0,0,0,1,0,0,1,0
214,1,1,0,3,10422.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1,0,0,1,0,0,0,1,0
215,1,1,0,4,13824.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0,0,0,1,0,0,0,1,0
216,1,1,0,1,4344.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,0,0,0,1,0
217,1,1,0,3,19328.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,0,0,0,0,1,0,0,1,0
218,1,1,0,1,14712.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,1,0,1,0
219,0,1,0,15,8890.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,1,0,1,0,0,0,1
220,1,1,0,10,16796.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,0,0,1,0,1,0
221,1,1,0,15,15672.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0,0,1,0,1,0
222,1,0,0,14,27283.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,1,0,0,0,1,0,0,0,0
223,1,0,0,1,20505.6,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.5,0,0,0,0,0,0,0,0,0
224,1,1,0,15,5656.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
225,0,1,0,15,13900.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0,0,0,0,1,0,0,1,0
226,0,1,0,15,8750.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,1,0,0,0,1
227,0,1,0,2,5352.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0,0,0,1,0
228,1,0,1,9,20130.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0,0,0,0,1,0,0
229,1,0,1,1,30016.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0,0,0,0,1,0,0,1,0
230,0,0,0,1,7526.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.5,0,1,0,0,0,0,0,0,0
231,0,1,0,3,4800.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,0,0,0,1,0,1,0
232,0,1,0,2,4296.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0
233,0,1,0,15,8022.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,1,0,0,0,0
234,0,1,0,15,14060.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,1,0,0,1,0
235,1,0,1,15,31257.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0,0,0,0,1,0,0,1,0
236,1,0,1,2,27810.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.5,0,0,1,0,1,0,0,0,1
237,1,0,1,15,15523.2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.5,0,0,0,0,1,0,0,1,0
238,0,1,0,15,9084.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,0,0
239,0,0,1,15,15187.2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0,0,0,0,1,0,0,1,0
240,1,1,0,4,19068.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,0,0,1,0,0,0,0
241,0,1,0,15,9990.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,0,0
242,0,1,0,15,4928.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,1
243,0,1,0,1,16884.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,0,0,1,1,0,0
244,1,1,0,15,20130.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0,0,0,0,1,0,0,1,0
245,0,1,0,15,12680.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,0,1,0,0,1,0
246,1,1,0,15,9558.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,1,0,0
247,0,1,0,15,5860.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0
248,0,0,1,1,20640.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,1,0,0,0,0,0,0,1,0
249,0,1,0,15,14664.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0,0,0,0,1,0,1,0,0
250,1,1,0,1,11070.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,1,0,0,0,0,1,0,0
251,0,1,0,15,14344.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,1,0,0,0,0
252,0,1,0,15,12320.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0,1,0,1,0,0
253,0,1,0,2,7620.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1,0,0,0,0,0,0,1,0
254,1,1,0,15,24012.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,0,0,0,1,0
255,0,1,0,1,12140.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,0,0,1,0,0
256,0,1,0,15,6130.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,1,0
257,0,1,0,15,7800.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,1,0,0
258,0,0,1,2,23328.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1,0,0,0,1,0,0,1,0
259,0,1,0,15,10768.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,1,0
260,0,1,0,6,16458.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0,1,0,0,1,0,0
261,0,1,0,7,20520.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0,0,0,0,1,0,0,1,0
262,0,1,0,15,17184.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,0,0,1,0,1,0,0
263,0,1,0,15,5472.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,1,0,0,1,0
264,1,0,1,2,24570.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.5,1,0,0,0,0,1,0,1,0
265,1,0,1,1,13986.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,0,0,1,0,0,0,0
266,0,1,0,2,8820.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,1,0,1,0,0,0,1,0
267,0,1,0,15,9898.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,1,0,1,0,0,1,0
268,1,1,0,5,12096.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,0,1,0
269,0,1,0,15,11826.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1,0,0,0,1,0,0,1,0
270,1,0,1,2,22240.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0,0,0,0,1,0,0,0,1
271,1,1,0,15,18848.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,0,1
272,1,1,0,5,20480.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,0,0,0,0,1,0,1,0,0
273,1,0,1,6,23616.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,1,0,0,0,0,1,0,1,0
274,0,1,0,14,14496.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0,0,0,0,0,0,0,1,0
275,1,1,0,1,8876.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,0,0,0,0,0
276,1,1,0,5,16056.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1,0,0,0,0,1,0,1,0
277,1,1,0,3,9744.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1,0,0,1,0,0,0,1,0
278,0,1,0,2,12546.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,1,0,0,0,1,0
279,0,1,0,15,9296.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,0,1,0,0,1,0
280,1,0,1,3,31257.4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.5,0,0,0,0,0,1,0,1,0
281,0,1,0,15,5440.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0,0,0,0,1,0,0,1,0
282,0,1,0,6,5416.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,0,0,0,1,0
283,1,1,0,15,6730.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,1,0,0,0,0
284,0,1,0,2,8928.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,1,0,0
285,1,1,0,15,11484.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,1,0,0,1,0
286,0,1,0,15,11232.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,1,0,0,0,1,0,0,1,0
287,0,1,0,3,13302.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,0,0,1,0,0,0,0,1
288,1,1,0,15,9920.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,1,0
289,1,1,0,15,11826.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1,0,0,0,1,0,0,1,0
290,1,1,0,15,5184.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
291,1,1,0,7,14102.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,0,1,0,0,0,1,0
292,1,0,1,15,23712.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0,0,0,0,1,0,0,1,0
293,0,1,0,15,9268.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,1,0
294,1,1,0,3,8638.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,1,0,1,0,0,1,0
295,1,1,0,15,14424.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0,0,0,0,0,1,0
296,0,1,0,15,9420.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,1,0,0,1,0
297,0,1,0,7,21888.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,1,0,0,0,1
298,1,1,0,15,13848.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1,0,0,0,0,1,0,1,0
299,1,1,0,9,9002.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1,0,0,0,0,0,0,1,0
300,0,1,0,15,11328.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,0,1,0,0,0,1
301,0,1,0,5,4832.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,1,0,0,1,0,0,1,0
302,0,1,0,15,7848.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,0,0,0,1,0,1,0,0
303,1,1,0,15,15106.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1,0,0,0,0,0,0,0,0
304,1,1,0,1,11440.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,1,0,0,1,0,1,0,0
305,1,0,1,15,27594.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0,0,0,0,1,0,0,1,0
306,1,1,0,15,12738.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,1,0,0,1,0,0,1,0
307,1,1,0,15,21930.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
308,1,1,0,5,14880.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0,1,0,1,0,0,0,1,0
309,1,1,0,15,15002.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,1,0,0,0,1,0,1,0,0
310,0,1,0,1,21420.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,1,0,1,0,0,0,1,0
311,1,1,0,1,6430.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,1,0,0
312,1,1,0,15,6140.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,0,1,0,1,0,0
313,0,1,0,3,17808.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1,0,0,0,0,1,0,1,0
314,0,1,0,15,5248.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,1,0,1,0,0
315,0,0,1,2,29744.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.5,0,0,0,1,0,0,0,1,0
316,1,0,1,15,26922.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0,1,0,0,1,0,0,1,0
317,1,1,0,12,23028.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,1,0,0,0,1,0
318,0,1,0,15,7896.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,0,1,0,0,0,0
319,0,1,0,15,6540.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,1,0,0,1,0
320,1,1,0,15,7104.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0
321,0,1,0,13,13060.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,1,0,0,1,0
322,1,1,0,15,3750.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,0,1
323,0,1,0,15,8268.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1,0,0,0,1,0,0,0,0
324,0,1,0,15,9808.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0
325,0,1,0,1,13704.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1,0,0,0,1,0,0,0,0
326,0,1,0,2,17668.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0,0,0,0,1,0,1,0,0
327,1,1,0,15,4824.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,1,0
328,0,1,0,6,23544.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0,0,0,0,0,0,0,1,0
329,0,1,0,15,5184.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1,0,0,0,1,0,0,1,0
330,1,1,0,15,9728.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,0,1,0,0,1,0,0,1,0
331,0,1,0,15,10024.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,1,0,0,1,0
332,0,1,0,1,3996.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,1,0,1,0
333,0,1,0,1,11920.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,0,0,0,1,0
334,0,1,0,2,5560.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,0,0,0
335,0,1,0,15,10384.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,1,0,0,0,1
336,0,1,0,15,17446.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0,1,0,0,1,0,0,1,0
337,1,0,1,15,25326.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,0,0,0,0,0,0,0,1,0
338,1,1,0,15,6720.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,1,0
339,1,1,0,8,15680.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0,1,0,0,1,0,0,1,0
340,0,1,0,3,9716.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,0,1,0,1,0
341,1,1,0,15,8880.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1,0,0,0,1,0,0,0,0
342,0,1,0,15,3918.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0
343,1,0,1,1,31257.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,0,0,0,1,0,0,0,0
344,1,1,0,15,26100.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
345,0,1,0,1,7836.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,0,0,0,1,0
346,1,1,0,15,8292.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,1,0,0,0,0
347,1,1,0,4,20196.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1,0,0,0,1,0,0,0,1
348,1,0,1,15,18541.6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0,1,0,0,0,1,0,1,0
349,1,0,1,15,9750.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,0,0,1,0,1,0,0,1,0
350,0,1,0,15,8806.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
351,1,0,1,15,29019.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0,1,0,0,1,0,0,1,0
352,1,1,0,3,12402.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1,0,0,1,0,0,0,0,1
353,1,1,0,6,9888.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,0,1,0
354,1,1,0,15,12760.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,1,0,0,0,1,0,0,1,0
355,0,1,0,1,16380.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,0,1,0,0,1,0
356,1,1,0,15,14520.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,0,0,1,0,0,1,0
357,0,1,0,15,9840.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0
358,1,1,0,5,21384.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,1,0,0,1,0
359,1,0,1,15,6865.6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0,0,0,0,1,0,0,1,0
360,1,1,0,15,20224.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
361,1,1,0,1,23426.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0,0,0,0,0,1,0,0,1
362,0,1,0,15,5664.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0
363,1,1,0,15,15290.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0,1,0,0,1,0
364,0,1,0,2,9870.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,0,0,0,1,0
365,0,1,0,6,16302.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,0,0,0,1,0
366,0,1,0,6,12320.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,1,0,0,1,0,1,0
367,1,1,0,15,14544.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0,0,0,1,0,0,1,0
368,1,1,0,15,17430.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
369,0,1,0,1,13460.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0,1,0,0,1,0,0,1,0
370,0,1,0,4,6200.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,1,0,0,1,0
371,0,1,0,3,10000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,0,1
372,0,1,0,3,9310.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,1,0,0,0,0,0,1,0
373,0,1,0,15,18870.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,1,0,0,1,0,1,0,0
374,0,1,0,3,11456.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0,0,0,0,0,0,0,1,0
375,0,1,0,3,6768.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1,0,0,1,0,0,1,0,0
376,1,1,0,15,18210.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,0,0,1,0,0,1,0
377,1,1,0,4,12096.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1,0,0,0,1,0,0,1,0
378,1,1,0,4,18486.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0,0,0,0,1,0,1,0
379,0,1,0,6,17864.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,0,0,0,0,1,0
380,1,1,0,15,11940.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,0,0,1,0,0,1,0
381,1,0,1,15,11682.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0,1,0,0,1,0,0,1,0
382,0,1,0,9,20808.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0,0,0,0,0,0,0,1,0
383,0,0,1,12,31104.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0,0,0,0,1,0,0,0,0
384,1,1,0,1,8526.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0,1,0,0,0,1
